,Disease,Date,V_Close,V_Volume,Index_H/L,Bu/Be,Volatility,Death_H/M/L,Illness_H/M/L,News_H/M/L,Signal
0,EBOLA,2014-03-04,H,L,3,-1.235705032235268,-3.707115096705804,L,L,L,N
1,EBOLA,2014-03-05,L,L,1,0.16320019538700326,0.16320019538700326,L,L,L,N
2,EBOLA,2014-03-06,H,L,3,0.9930941189626452,2.9792823568879356,L,L,L,N
3,EBOLA,2014-03-07,H,L,3,-0.829685808245928,-2.489057424737784,L,L,L,N
4,EBOLA,2014-03-10,L,L,1,0.030993106545618154,0.030993106545618154,L,L,L,N
5,EBOLA,2014-03-11,L,H,2,0.5653186492171169,1.1306372984342339,L,L,L,N
6,EBOLA,2014-03-12,H,H,4,1.4631094912743725,5.85243796509749,L,L,L,N
7,EBOLA,2014-03-13,L,L,1,0.3415391750736019,0.3415391750736019,L,L,L,N
8,EBOLA,2014-03-14,L,H,2,0.6731706776174518,1.3463413552349035,L,L,L,N
9,EBOLA,2014-03-17,H,L,3,-1.0969248190717762,-3.2907744572153286,L,L,L,N
10,EBOLA,2014-03-18,H,H,4,-0.7748435184962266,-3.0993740739849063,L,L,L,N
11,EBOLA,2014-03-19,H,H,4,-1.9369155541615224,-7.74766221664609,L,L,L,N
12,EBOLA,2014-03-20,L,L,1,-0.1795573481007784,-0.1795573481007784,L,L,L,N
13,EBOLA,2014-03-21,L,L,1,0.47708430723381046,0.47708430723381046,L,L,L,N
14,EBOLA,2014-03-24,H,H,4,-1.7825180837353516,-7.130072334941406,L,L,L,N
15,EBOLA,2014-03-25,L,H,2,0.18228245363764994,0.3645649072752999,L,L,L,N
16,EBOLA,2014-03-26,H,L,3,-0.7910766302958061,-2.3732298908874183,L,L,L,N
17,EBOLA,2014-03-27,L,L,1,-0.6538617126589097,-0.6538617126589097,L,L,L,N
18,EBOLA,2014-03-28,L,L,1,-0.024077374559039466,-0.024077374559039466,L,L,L,N
19,EBOLA,2014-03-31,H,H,4,-0.7626822537360689,-3.0507290149442756,L,L,L,N
20,EBOLA,2014-04-01,L,H,2,-0.17798074445448675,-0.3559614889089735,L,L,L,N
21,EBOLA,2014-04-02,H,L,3,0.7537085724427239,2.261125717328172,L,L,L,N
22,EBOLA,2014-04-03,L,L,1,-0.3217519305019345,-0.3217519305019345,L,L,L,N
23,EBOLA,2014-04-04,H,H,4,1.3315058316899053,5.326023326759621,L,L,L,N
24,EBOLA,2014-04-07,L,L,1,-0.5256000637094749,-0.5256000637094749,L,L,L,N
25,EBOLA,2014-04-08,H,H,4,0.9446737348595358,3.778694939438143,L,L,L,N
26,EBOLA,2014-04-09,L,L,1,0.1824125682421185,0.1824125682421185,L,L,L,N
27,EBOLA,2014-04-10,L,L,1,0.5462333755541504,0.5462333755541504,L,L,L,N
28,EBOLA,2014-04-11,L,L,1,-0.06298874005213895,-0.06298874005213895,L,L,L,N
29,EBOLA,2014-04-14,H,L,3,0.7248073741432215,2.1744221224296645,L,L,L,N
30,EBOLA,2014-04-15,H,H,4,-1.845913208383465,-7.38365283353386,L,L,L,N
31,EBOLA,2014-04-16,L,H,2,0.03984620351975554,0.07969240703951108,L,L,L,N
32,EBOLA,2014-04-17,L,L,1,-0.6292822954494071,-0.6292822954494071,L,L,L,N
33,EBOLA,2014-04-21,L,L,1,-0.408819238476954,-0.408819238476954,L,L,L,N
34,EBOLA,2014-04-22,L,L,1,-0.3702503279177427,-0.3702503279177427,L,L,L,N
35,EBOLA,2014-04-23,L,L,1,-0.016155275619289533,-0.016155275619289533,L,L,L,N
36,EBOLA,2014-04-24,L,H,2,0.6464091686100515,1.292818337220103,L,L,L,N
37,EBOLA,2014-04-25,L,L,1,0.6984601910478672,0.6984601910478672,L,L,L,N
38,EBOLA,2014-04-28,L,L,1,-0.43849398070637813,-0.43849398070637813,L,L,L,N
39,EBOLA,2014-04-29,L,L,1,-0.01601217206947947,-0.01601217206947947,L,L,L,N
40,EBOLA,2014-04-30,L,H,2,-0.5125740788677446,-1.0251481577354893,L,L,L,N
41,EBOLA,2014-05-01,L,L,1,-0.33810819241579804,-0.33810819241579804,L,L,L,N
42,EBOLA,2014-05-02,H,H,4,1.0177665343028997,4.071066137211599,L,L,L,N
43,EBOLA,2014-05-05,H,H,4,0.9275571873909705,3.710228749563882,L,L,L,N
44,EBOLA,2014-05-06,L,L,1,-0.19014260663806626,-0.19014260663806626,L,L,L,N
45,EBOLA,2014-05-07,H,H,4,-1.4367399245100887,-5.746959698040355,L,L,L,N
46,EBOLA,2014-05-08,L,H,2,0.0,0.0,L,L,L,N
47,EBOLA,2014-05-09,L,L,1,-0.05637432642947582,-0.05637432642947582,L,L,L,N
48,EBOLA,2014-05-12,L,L,1,0.6768767232373518,0.6768767232373518,L,L,L,N
49,EBOLA,2014-05-13,L,L,1,-0.27213381987940544,-0.27213381987940544,L,L,L,N
50,EBOLA,2014-05-14,H,H,4,0.9711075597288454,3.8844302389153818,L,L,L,N
51,EBOLA,2014-05-15,H,L,3,-0.8266441590754847,-2.479932477226454,L,L,L,N
52,EBOLA,2014-05-16,L,L,1,-0.2163957734165889,-0.2163957734165889,L,L,L,N
53,EBOLA,2014-05-19,L,L,1,0.06425863453816127,0.06425863453816127,L,L,L,N
54,EBOLA,2014-05-20,L,L,1,0.08829667541665476,0.08829667541665476,L,L,L,N
55,EBOLA,2014-05-21,L,H,2,-0.24059908187346046,-0.4811981637469209,L,L,L,N
56,EBOLA,2014-05-22,L,H,2,0.22509767847171958,0.45019535694343915,L,L,L,N
57,EBOLA,2014-05-23,L,L,1,-0.12833560805863842,-0.12833560805863842,L,L,L,N
58,EBOLA,2014-05-27,H,H,4,-2.1363777666632777,-8.54551106665311,L,L,L,N
59,EBOLA,2014-05-28,L,L,1,-0.5334435869256304,-0.5334435869256304,L,L,L,N
60,EBOLA,2014-05-29,L,L,1,-0.21451733204249646,-0.21451733204249646,L,L,L,N
61,EBOLA,2014-05-30,L,H,2,-0.42169835585086357,-0.8433967117017271,L,L,L,N
62,EBOLA,2014-06-02,L,L,1,-0.6061637465747838,-0.6061637465747838,L,L,L,N
63,EBOLA,2014-06-03,L,L,1,0.2589849688968693,0.2589849688968693,L,L,L,N
64,EBOLA,2014-06-04,L,L,1,-0.20831597019721482,-0.20831597019721482,L,L,L,N
65,EBOLA,2014-06-05,H,L,3,0.7515046634685163,2.254513990405549,L,L,L,N
66,EBOLA,2014-06-06,L,L,1,-0.041441238473693964,-0.041441238473693964,L,L,L,N
67,EBOLA,2014-06-09,L,L,1,0.03316557471879644,0.03316557471879644,L,L,L,N
68,EBOLA,2014-06-10,L,L,1,0.6133418878849328,0.6133418878849328,L,L,L,N
69,EBOLA,2014-06-11,L,L,1,0.016479940822811123,0.016479940822811123,L,L,L,N
70,EBOLA,2014-06-12,H,H,4,1.0130919689286921,4.0523678757147685,L,L,L,N
71,EBOLA,2014-06-13,L,L,1,0.2609262904511134,0.2609262904511134,L,L,L,N
72,EBOLA,2014-06-16,L,L,1,-0.4391680256926489,-0.4391680256926489,L,L,L,N
73,EBOLA,2014-06-17,L,L,1,-0.1143595836359923,-0.1143595836359923,L,L,L,N
74,EBOLA,2014-06-18,L,L,1,0.3189393222026382,0.3189393222026382,L,L,L,N
75,EBOLA,2014-06-19,H,H,4,3.4808869891723715,13.923547956689486,L,L,L,N
76,EBOLA,2014-06-20,L,H,2,-0.3466220206928994,-0.6932440413857988,L,L,L,N
77,EBOLA,2014-06-23,L,H,2,0.27667826086956726,0.5533565217391345,L,L,L,N
78,EBOLA,2014-06-24,L,L,1,0.10248719120988792,0.10248719120988792,L,L,L,N
79,EBOLA,2014-06-25,L,L,1,0.007871318131891236,0.007871318131891236,L,L,L,N
80,EBOLA,2014-06-26,L,L,1,-0.20473659665700694,-0.20473659665700694,L,L,L,N
81,EBOLA,2014-06-27,L,L,1,-0.05523474973798681,-0.05523474973798681,L,L,L,N
82,EBOLA,2014-06-30,H,H,4,1.0895223088734252,4.358089235493701,L,L,L,N
83,EBOLA,2014-07-01,L,H,2,-0.2655389086127058,-0.5310778172254116,L,L,L,N
84,EBOLA,2014-07-02,L,L,1,0.0,0.0,L,L,L,N
85,EBOLA,2014-07-03,L,L,1,-0.42286062074065045,-0.42286062074065045,L,L,L,N
86,EBOLA,2014-07-07,L,L,1,-0.11010301635410169,-0.11010301635410169,L,L,L,N
87,EBOLA,2014-07-08,L,L,1,0.03936624246652087,0.03936624246652087,L,L,L,N
88,EBOLA,2014-07-09,L,L,1,0.6059620681514222,0.6059620681514222,L,L,L,N
89,EBOLA,2014-07-10,L,L,1,0.5475571197608442,0.5475571197608442,L,L,L,N
90,EBOLA,2014-07-11,L,L,1,0.1867169854288253,0.1867169854288253,L,L,L,N
91,EBOLA,2014-07-14,H,H,4,-2.3761438296019954,-9.504575318407982,L,L,L,N
92,EBOLA,2014-07-15,H,L,3,-0.9465494674948283,-2.839648402484485,L,L,L,N
93,EBOLA,2014-07-16,L,H,2,0.35333012409322073,0.7066602481864415,L,L,L,N
94,EBOLA,2014-07-17,H,H,4,1.696403123178336,6.785612492713344,L,L,L,N
95,EBOLA,2014-07-18,H,L,3,-0.7553694470176842,-2.2661083410530525,L,L,L,N
96,EBOLA,2014-07-21,L,H,2,0.1664940973557627,0.3329881947115254,L,L,L,N
97,EBOLA,2014-07-22,L,L,1,-0.47490740778557416,-0.47490740778557416,L,L,L,N
98,EBOLA,2014-07-23,L,L,1,-0.09543104971260208,-0.09543104971260208,L,L,L,N
99,EBOLA,2014-07-24,H,H,4,-1.0109894679750986,-4.043957871900394,L,L,L,N
100,EBOLA,2014-07-25,H,L,3,1.1580241440775962,3.4740724322327887,L,L,L,N
101,EBOLA,2014-07-28,L,L,1,-0.16694411187737623,-0.16694411187737623,L,L,L,N
102,EBOLA,2014-07-29,L,H,2,-0.302599931476355,-0.60519986295271,L,L,L,N
103,EBOLA,2014-07-30,L,L,1,-0.2955231700205174,-0.2955231700205174,L,L,L,N
104,EBOLA,2014-07-31,H,H,4,-1.1535712384271202,-4.614284953708481,L,L,L,N
105,EBOLA,2014-08-01,H,L,3,0.80233244835346,2.40699734506038,L,L,L,N
106,EBOLA,2014-08-04,L,L,1,-0.3135544375354904,-0.3135544375354904,L,L,L,N
107,EBOLA,2014-08-05,L,L,1,-0.09677796752606271,-0.09677796752606271,L,L,L,N
108,EBOLA,2014-08-06,H,L,3,1.453132280944569,4.359396842833707,L,L,L,N
109,EBOLA,2014-08-07,L,L,1,0.4058263771119064,0.4058263771119064,L,L,L,N
110,EBOLA,2014-08-08,L,L,1,0.007926771279120892,0.007926771279120892,L,L,L,N
111,EBOLA,2014-08-11,L,L,1,-0.18226721321393802,-0.18226721321393802,L,L,L,N
112,EBOLA,2014-08-12,L,L,1,0.023816291075084983,0.023816291075084983,L,L,L,N
113,EBOLA,2014-08-13,L,L,1,0.16667910416190423,0.16667910416190423,L,L,L,N
114,EBOLA,2014-08-14,L,L,1,0.08716402742861007,0.08716402742861007,L,L,L,N
115,EBOLA,2014-08-15,L,H,2,-0.6571095029231144,-1.3142190058462289,L,L,L,N
116,EBOLA,2014-08-18,L,H,2,-0.4144118485556625,-0.828823697111325,L,L,L,N
117,EBOLA,2014-08-19,L,L,1,-0.22407090448198774,-0.22407090448198774,L,L,L,N
118,EBOLA,2014-08-20,L,L,1,-0.3689436958614123,-0.3689436958614123,L,L,L,N
119,EBOLA,2014-08-21,H,H,4,-1.078734494616529,-4.314937978466116,L,L,L,N
120,EBOLA,2014-08-22,L,L,1,0.2522827210029943,0.2522827210029943,L,L,L,N
121,EBOLA,2014-08-25,L,L,1,-0.3652926314588467,-0.3652926314588467,L,L,L,N
122,EBOLA,2014-08-26,L,L,1,0.4969855058984063,0.4969855058984063,L,L,L,N
123,EBOLA,2014-08-27,L,L,1,-0.024319416689411177,-0.024319416689411177,L,L,L,N
124,EBOLA,2014-08-28,L,L,1,0.5514109633473874,0.5514109633473874,L,L,L,N
125,EBOLA,2014-08-29,L,L,1,-0.11290241935484335,-0.11290241935484335,L,L,L,N
126,EBOLA,2014-09-02,H,H,4,-1.7842717440313849,-7.1370869761255396,L,L,L,N
127,EBOLA,2014-09-03,L,H,2,0.4110152008053314,0.8220304016106628,L,L,L,N
128,EBOLA,2014-09-04,L,H,2,-0.5485051076789982,-1.0970102153579964,L,L,L,N
129,EBOLA,2014-09-05,L,H,2,0.4774407191939112,0.9548814383878224,L,L,L,N
130,EBOLA,2014-09-08,H,H,4,-1.0896239732856583,-4.358495893142633,L,L,L,N
131,EBOLA,2014-09-09,L,L,1,0.11596123293395877,0.11596123293395877,L,L,L,N
132,EBOLA,2014-09-10,L,L,1,-0.5046752584261904,-0.5046752584261904,L,L,L,N
133,EBOLA,2014-09-11,L,L,1,-0.6569108488789221,-0.6569108488789221,L,L,L,N
134,EBOLA,2014-09-12,H,L,3,-0.9123662767860807,-2.737098830358242,L,L,L,N
135,EBOLA,2014-09-15,L,L,1,0.21963338958355116,0.21963338958355116,L,L,L,N
136,EBOLA,2014-09-16,L,L,1,0.1601508779513816,0.1601508779513816,L,L,L,N
137,EBOLA,2014-09-17,H,L,3,-1.0855852716387226,-3.256755814916168,L,L,L,N
138,EBOLA,2014-09-18,L,L,1,0.20418410580071988,0.20418410580071988,L,L,L,N
139,EBOLA,2014-09-19,L,H,2,-0.5858405551523282,-1.1716811103046565,L,L,L,N
140,EBOLA,2014-09-22,L,L,1,-0.20496883439982128,-0.20496883439982128,L,L,L,N
141,EBOLA,2014-09-23,L,L,1,0.6418485347342573,0.6418485347342573,L,L,L,N
142,EBOLA,2014-09-24,L,L,1,-0.4676828310830383,-0.4676828310830383,L,L,L,N
143,EBOLA,2014-09-25,L,L,1,0.2904707315556365,0.2904707315556365,L,L,L,N
144,EBOLA,2014-09-26,L,L,1,-0.2811150888586411,-0.2811150888586411,L,L,L,N
145,EBOLA,2014-09-29,L,L,1,-0.025627029311914296,-0.025627029311914296,L,L,L,N
146,EBOLA,2014-09-30,L,H,2,-0.7006750465750278,-1.4013500931500555,L,L,L,N
147,EBOLA,2014-10-01,L,L,1,0.4818845235512015,0.4818845235512015,L,L,L,N
148,EBOLA,2014-10-02,L,L,1,-0.025690674634515354,-0.025690674634515354,L,L,L,N
149,EBOLA,2014-10-03,H,H,4,-1.8245648762132083,-7.298259504852833,M,M,M,S
150,EBOLA,2014-10-06,H,L,3,1.238982625957763,3.716947877873289,M,M,M,B
151,EBOLA,2014-10-07,L,L,1,0.2844109306594067,0.2844109306594067,M,M,M,N
152,EBOLA,2014-10-08,H,H,4,0.9539360523037388,3.815744209214955,H,M,H,B
153,EBOLA,2014-10-09,L,L,1,0.1447160964951344,0.1447160964951344,H,M,H,N
154,EBOLA,2014-10-10,L,L,1,-0.04250510066733382,-0.04250510066733382,M,M,M,N
155,EBOLA,2014-10-13,H,L,3,0.7908844558511596,2.372653367553479,M,M,M,B
156,EBOLA,2014-10-14,L,L,1,0.059060919483489016,0.059060919483489016,M,M,M,N
157,EBOLA,2014-10-15,L,H,2,0.3372982658672141,0.6745965317344282,H,M,M,N
158,EBOLA,2014-10-16,L,L,1,0.19329607854938757,0.19329607854938757,H,M,M,N
159,EBOLA,2014-10-17,L,L,1,-0.19292316563560563,-0.19292316563560563,L,M,H,N
160,EBOLA,2014-10-20,L,H,2,0.6807336865406244,1.3614673730812488,L,M,H,N
161,EBOLA,2014-10-21,L,H,2,0.18363438605255578,0.36726877210511155,L,M,H,N
162,EBOLA,2014-10-22,L,L,1,-0.5665730853167794,-0.5665730853167794,M,M,M,N
163,EBOLA,2014-10-23,L,H,2,-0.687111636906701,-1.374223273813402,M,M,M,N
164,EBOLA,2014-10-24,L,L,1,-0.14343486694485819,-0.14343486694485819,M,M,M,N
165,EBOLA,2014-10-27,L,L,1,-0.24503591457601948,-0.24503591457601948,L,M,H,N
166,EBOLA,2014-10-28,L,L,1,0.03388107799222606,0.03388107799222606,L,M,H,N
167,EBOLA,2014-10-29,H,H,4,-1.4309856296525925,-5.72394251861037,L,H,L,S
168,EBOLA,2014-10-30,H,L,3,-1.04802161161337,-3.14406483484011,L,H,L,S
169,EBOLA,2014-10-31,H,H,4,-2.1963694383823396,-8.785477753529358,L,L,L,S
170,EBOLA,2014-11-03,L,H,2,-0.45269126743506805,-0.9053825348701361,L,L,L,N
171,EBOLA,2014-11-04,L,L,1,0.06241551382228927,0.06241551382228927,L,L,L,N
172,EBOLA,2014-11-05,H,H,4,-2.165389394355821,-8.661557577423284,M,M,L,S
173,EBOLA,2014-11-06,L,H,2,0.08197103486682344,0.1639420697336469,M,M,L,N
174,EBOLA,2014-11-07,H,H,4,2.8121624357161146,11.248649742864458,M,M,L,B
175,EBOLA,2014-11-10,H,L,3,-2.221830554821369,-6.665491664464107,M,M,L,S
176,EBOLA,2014-11-11,H,L,3,1.4303838623065834,4.29115158691975,M,M,L,B
177,EBOLA,2014-11-12,L,L,1,-0.4819716129777607,-0.4819716129777607,M,M,L,N
178,EBOLA,2014-11-13,L,L,1,0.15246457399102908,0.15246457399102908,M,M,L,N
179,EBOLA,2014-11-14,H,H,4,2.507390570563106,10.029562282252424,L,M,M,B
180,EBOLA,2014-11-17,L,H,2,-0.36690660988112356,-0.7338132197622471,L,M,M,N
181,EBOLA,2014-11-18,H,L,3,0.876808394297024,2.630425182891072,L,M,M,B
182,EBOLA,2014-11-19,H,H,4,-1.1907891910267865,-4.763156764107146,L,M,M,S
183,EBOLA,2014-11-20,H,H,4,1.038002287121742,4.152009148486968,L,M,M,B
184,EBOLA,2014-11-21,L,L,1,0.4614295624113751,0.4614295624113751,M,M,M,N
185,EBOLA,2014-11-24,L,L,1,-0.24265361160112908,-0.24265361160112908,M,M,M,N
186,EBOLA,2014-11-25,L,H,2,0.2345547716570806,0.4691095433141612,M,M,M,N
187,EBOLA,2014-11-26,L,H,2,-0.1906682316866415,-0.381336463373283,M,M,M,N
188,EBOLA,2014-11-28,H,H,4,-2.6484915717786883,-10.593966287114753,M,M,M,S
189,EBOLA,2014-12-01,H,H,4,3.987156328720398,15.948625314881593,M,M,H,B
190,EBOLA,2014-12-02,H,H,4,-1.235205846024956,-4.940823384099824,M,M,H,S
191,EBOLA,2014-12-03,H,L,3,1.033527019572067,3.100581058716201,L,L,M,B
192,EBOLA,2014-12-04,L,L,1,-0.3868348596779092,-0.3868348596779092,L,L,M,N
193,EBOLA,2014-12-05,H,H,4,-1.2512918860361988,-5.005167544144795,L,L,M,S
194,EBOLA,2014-12-08,H,L,3,1.1797596784060005,3.5392790352180015,L,L,M,B
195,EBOLA,2014-12-09,H,H,4,2.0815365527857788,8.326146211143115,L,L,M,B
196,EBOLA,2014-12-10,L,H,2,-0.19460444716805636,-0.3892088943361127,L,L,M,N
197,EBOLA,2014-12-11,L,L,1,-0.2288886082476016,-0.2288886082476016,L,L,M,N
198,EBOLA,2014-12-12,L,L,1,-0.23791145827324334,-0.23791145827324334,L,L,M,N
199,EBOLA,2014-12-15,H,H,4,-2.572187119591618,-10.288748478366472,L,L,M,S
200,EBOLA,2014-12-16,L,L,1,0.48955153850467337,0.48955153850467337,L,L,M,N
201,EBOLA,2014-12-17,L,L,1,-0.5915615639380922,-0.5915615639380922,H,M,L,N
202,EBOLA,2014-12-18,H,L,3,0.7701102853796327,2.310330856138898,H,M,L,B
203,EBOLA,2014-12-19,L,L,1,-0.33000867859298566,-0.33000867859298566,H,M,L,N
204,EBOLA,2014-12-22,H,H,4,-1.9342982121015484,-7.737192848406194,H,M,L,S
205,EBOLA,2014-12-23,L,L,1,0.1688094135368301,0.1688094135368301,L,L,L,N
206,EBOLA,2014-12-24,L,H,2,0.02660901235780333,0.05321802471560666,L,L,L,N
207,EBOLA,2014-12-26,H,H,4,1.8267314487913078,7.306925795165231,M,L,L,B
208,EBOLA,2014-12-29,H,H,4,-1.010192440822233,-4.040769763288932,M,L,L,S
209,EBOLA,2014-12-30,H,L,3,1.3460007274742836,4.038002182422851,M,M,H,B
210,EBOLA,2014-12-31,H,L,3,-1.406245696343189,-4.218737089029567,L,L,M,S
211,EBOLA,2015-01-02,L,L,1,0.44021834054905895,0.44021834054905895,L,L,M,N
212,EBOLA,2015-01-05,H,L,3,1.5077147351382436,4.523144205414731,L,L,M,B
213,EBOLA,2015-01-06,H,L,3,1.1398963435260034,3.4196890305780103,L,L,M,B
214,EBOLA,2015-01-07,L,L,1,-0.5891418906469714,-0.5891418906469714,M,M,M,N
215,EBOLA,2015-01-08,L,L,1,-0.42085201408571526,-0.42085201408571526,M,M,M,N
216,EBOLA,2015-01-09,H,L,3,1.1385199044588568,3.4155597133765703,M,M,M,B
217,EBOLA,2015-01-12,H,L,3,1.1086440199787662,3.3259320599362985,M,M,L,B
218,EBOLA,2015-01-13,L,L,1,-0.3373768612917716,-0.3373768612917716,M,M,L,N
219,EBOLA,2015-01-14,L,L,1,-0.16080145020983538,-0.16080145020983538,M,M,L,N
220,EBOLA,2015-01-15,H,H,4,2.517590043929907,10.070360175719628,M,M,L,B
221,EBOLA,2015-01-16,H,L,3,1.3064287860686363,3.919286358205909,M,M,L,B
222,EBOLA,2015-01-20,H,L,3,1.371204734848308,4.113614204544924,M,M,L,B
223,EBOLA,2015-01-21,L,L,1,0.02415942087341527,0.02415942087341527,M,M,L,N
224,EBOLA,2015-01-22,H,L,3,0.8049585251961977,2.414875575588593,M,M,L,B
225,EBOLA,2015-01-23,H,L,3,-0.7985306843760087,-2.395592053128026,M,M,M,B
226,EBOLA,2015-01-26,H,L,3,-0.9981525960359172,-2.9944577881077517,L,L,M,B
227,EBOLA,2015-01-27,H,L,3,1.146437940425038,3.439313821275114,L,L,M,B
228,EBOLA,2015-01-28,H,L,3,-0.7877845532510586,-2.3633536597531757,L,L,M,B
229,EBOLA,2015-01-29,H,L,3,-2.1552390561536017,-6.465717168460805,L,L,L,S
230,EBOLA,2015-01-30,H,L,3,2.2275546169666205,6.6826638508998615,L,L,L,B
231,EBOLA,2015-02-02,H,L,3,-0.8343450992550516,-2.503035297765155,L,L,L,B
232,EBOLA,2015-02-03,H,L,3,-1.1190941205537208,-3.3572823616611625,L,L,L,S
233,EBOLA,2015-02-04,L,L,1,0.4378347681660122,0.4378347681660122,L,L,L,N
234,EBOLA,2015-02-05,L,L,1,0.17272495192095505,0.17272495192095505,L,L,L,N
235,EBOLA,2015-02-06,H,H,4,-2.5864208671777633,-10.345683468711053,M,M,L,S
236,EBOLA,2015-02-09,L,H,2,0.4467287630371519,0.8934575260743038,M,M,L,N
237,EBOLA,2015-02-10,L,L,1,-0.5873936491968323,-0.5873936491968323,M,L,L,N
238,EBOLA,2015-02-11,H,H,4,-1.1817346063835998,-4.726938425534399,L,L,M,S
239,EBOLA,2015-02-12,L,L,1,0.23062782950371563,0.23062782950371563,L,L,M,N
240,EBOLA,2015-02-13,L,L,1,0.545429539643072,0.545429539643072,L,L,M,N
241,EBOLA,2015-02-17,H,H,4,-1.6697753431994755,-6.679101372797902,L,L,M,S
242,EBOLA,2015-02-18,L,L,1,0.28445305948705535,0.28445305948705535,L,L,M,N
243,EBOLA,2015-02-19,L,L,1,-0.34381469292812383,-0.34381469292812383,M,L,L,N
244,EBOLA,2015-02-20,L,L,1,-0.5692625397746731,-0.5692625397746731,M,L,L,N
245,EBOLA,2015-02-23,L,L,1,0.130118842211302,0.130118842211302,L,L,L,N
246,EBOLA,2015-02-24,L,H,2,-0.14727367235554123,-0.29454734471108246,L,L,L,N
247,EBOLA,2015-02-25,L,L,1,0.38174127395902424,0.38174127395902424,L,L,L,N
248,EBOLA,2015-02-26,L,L,1,0.3197951681882971,0.3197951681882971,L,L,L,N
249,EBOLA,2015-02-27,L,H,2,0.07754286206600458,0.15508572413200916,L,L,M,N
250,EBOLA,2015-03-02,L,L,1,-0.41322656979246863,-0.41322656979246863,L,L,M,N
251,EBOLA,2015-03-03,L,L,1,-0.18153440525588982,-0.18153440525588982,L,L,M,N
252,EBOLA,2015-03-04,L,L,1,-0.3117692880248657,-0.3117692880248657,L,L,M,N
253,EBOLA,2015-03-05,L,L,1,-0.09556163586516009,-0.09556163586516009,L,L,H,N
254,EBOLA,2015-03-06,H,H,4,-2.730433913043484,-10.921735652173936,L,L,H,S
255,EBOLA,2015-03-09,L,H,2,0.09833720634420118,0.19667441268840236,L,L,H,N
256,EBOLA,2015-03-10,L,L,1,-0.4912056757059413,-0.4912056757059413,L,L,H,N
257,EBOLA,2015-03-11,L,L,1,-0.6013265230896847,-0.6013265230896847,L,L,M,N
258,EBOLA,2015-03-12,L,L,1,-0.027087133182845946,-0.027087133182845946,L,L,H,N
259,EBOLA,2015-03-13,L,L,1,0.14450505649834522,0.14450505649834522,L,L,L,N
260,EBOLA,2015-03-16,L,L,1,-0.06313041296349686,-0.06313041296349686,L,L,M,N
261,EBOLA,2015-03-17,L,H,2,-0.5414664839178074,-1.0829329678356148,L,L,M,N
262,EBOLA,2015-03-18,H,L,3,1.9598983936112813,5.879695180833844,L,L,M,B
263,EBOLA,2015-03-19,L,H,2,-0.07119515694948841,-0.14239031389897683,L,L,M,N
264,EBOLA,2015-03-20,H,L,3,1.139904700864669,3.419714102594007,L,L,L,B
265,EBOLA,2015-03-23,L,H,2,0.6339711191335917,1.2679422382671834,L,L,L,N
266,EBOLA,2015-03-24,L,L,1,0.2449899357337415,0.2449899357337415,L,L,L,N
267,EBOLA,2015-03-25,L,L,1,0.1396552326088818,0.1396552326088818,L,L,L,N
268,EBOLA,2015-03-26,L,H,2,0.653708690306587,1.307417380613174,L,L,L,N
269,EBOLA,2015-03-27,L,L,1,-0.3637036621829681,-0.3637036621829681,L,L,L,N
270,EBOLA,2015-03-30,H,L,3,-1.1385346973498023,-3.415604092049407,L,L,L,S
271,EBOLA,2015-03-31,L,L,1,-0.0791173626373598,-0.0791173626373598,L,L,L,N
272,EBOLA,2015-04-01,H,H,4,1.706839637274693,6.827358549098772,L,L,L,B
273,EBOLA,2015-04-02,L,H,2,-0.2768157487338274,-0.5536314974676548,L,L,L,N
274,EBOLA,2015-04-06,H,H,4,1.223111565085988,4.892446260343952,L,L,L,B
275,EBOLA,2015-04-07,L,H,2,-0.49704429690557994,-0.9940885938111599,L,L,L,N
276,EBOLA,2015-04-08,L,H,2,-0.5512014421565681,-1.1024028843131362,L,L,L,N
277,EBOLA,2015-04-09,L,L,1,-0.6928232381326449,-0.6928232381326449,L,L,L,N
278,EBOLA,2015-04-10,H,L,3,1.1336906101629074,3.401071830488722,L,L,L,B
279,EBOLA,2015-04-13,H,L,3,-0.7157040552237204,-2.147112165671161,M,M,L,B
280,EBOLA,2015-04-14,L,L,1,-0.6079529321517452,-0.6079529321517452,L,L,L,N
281,EBOLA,2015-04-15,H,L,3,0.8650803763530224,2.595241129059067,L,L,M,B
282,EBOLA,2015-04-16,L,L,1,-0.34653123104911865,-0.34653123104911865,L,L,M,N
283,EBOLA,2015-04-17,L,L,1,0.4955220420370443,0.4955220420370443,L,L,M,N
284,EBOLA,2015-04-20,H,L,3,-0.7612430927550706,-2.283729278265212,L,L,H,B
285,EBOLA,2015-04-21,L,L,1,0.5753103157661199,0.5753103157661199,L,L,H,N
286,EBOLA,2015-04-22,H,H,4,-1.3433827702387546,-5.3735310809550185,L,L,H,S
287,EBOLA,2015-04-23,H,L,3,0.7291592597881147,2.187477779364344,L,L,H,B
288,EBOLA,2015-04-24,H,H,4,-1.4041522273102292,-5.616608909240917,L,L,H,S
289,EBOLA,2015-04-27,H,L,3,2.0168057846049026,6.050417353814708,L,L,L,B
290,EBOLA,2015-04-28,H,L,3,0.8670770681162399,2.6012312043487196,L,L,L,B
291,EBOLA,2015-04-29,H,L,3,-0.7048912455103418,-2.1146737365310253,L,L,L,B
